ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,K1,L1,M1,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,L2,M2
95,160,160,0,40,511,15.53,18.8,9,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
96,160,160,0,60,416,18.28,20.71,9,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
97,180,180,0,5,1203,18.98,18.7,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
98,180,180,0,10,751,18.05,18.51,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
99,180,180,0,20,1016,24.54,28.2,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
100,180,180,0,40,807,27.72,34.11,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
101,180,180,0,60,976,26,27.16,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
102,200,200,0,5,541,18.32,9.26,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
103,200,200,0,10,1501,18.72,9.3,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
104,200,200,0,20,1020,19.62,9,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
105,200,200,0,40,2276,18.9,9.43,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
106,200,200,0,60,1519,25.8,24.39,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
107,220,220,0,5,1036,18.84,15.3,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
108,220,220,0,10,971,22.86,12.74,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
109,220,220,0,20,586,23.74,17.45,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
110,220,220,0,40,626,24.35,21.16,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
111,220,220,0,60,5369,19.13,23.29,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
112,240,240,0,5,568,22.57,19.16,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
113,240,240,0,10,540,22.89,17.62,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
114,240,240,0,20,326,23.98,23.69,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
115,240,240,0,40,1676,19.03,16.65,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
116,240,240,0,60,5465,18.84,20.7,1,1,PbSe,5,5,15.625,83.339,5.605,11.091,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
117,160,160,0,40,279,10.03,12.4,9,1,PbSe,5,5,120.3125,5.015,5.605,20.445,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OCTA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
118,160,160,0,60,24,17.96,27.35,9,1,PbSe,5,5,120.3125,5.015,5.605,20.445,0,0,0,0,0,0,0,PbCl2,Se,ODE,OLA,TOP,OCTA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
119,180,180,0,2,788,15.56,11.18,6,1,PbSe,5,5,46.875,5.605,22.214,0,0,0,0,0,0,0,0,PbO,Se,ODE,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
120,180,180,0,5,560,21.08,13.47,6,1,PbSe,5,5,46.875,5.605,22.214,0,0,0,0,0,0,0,0,PbO,Se,ODE,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
121,180,180,0,10,1776,26.5,14.42,3,1,PbSe,5,5,46.875,5.605,22.214,0,0,0,0,0,0,0,0,PbO,Se,ODE,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
122,180,180,0,20,3399,31.23,12.45,3,1,PbSe,5,5,46.875,5.605,22.214,0,0,0,0,0,0,0,0,PbO,Se,ODE,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
123,180,180,0,40,1457,36.69,14.31,8,1,PbSe,5,5,46.875,5.605,22.214,0,0,0,0,0,0,0,0,PbO,Se,ODE,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
124,180,180,0,60,421,39.11,19.65,8,1,PbSe,5,5,46.875,5.605,22.214,0,0,0,0,0,0,0,0,PbO,Se,ODE,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
125,180,180,0,2,565,14.93,15.89,6,1,PbSe,5,5,46.875,11.124,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
126,180,180,0,5,461,20.88,13.64,3,1,PbSe,5,5,46.875,11.124,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
127,180,180,0,10,512,28.81,16.1,3,1,PbSe,5,5,46.875,11.124,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
128,180,180,0,20,1790,31.14,16.36,3,1,PbSe,5,5,46.875,11.124,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
129,180,180,0,40,792,38.8,18.04,3,1,PbSe,5,5,46.875,11.124,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
130,180,180,0,60,906,40.4,15.46,8,1,PbSe,5,5,46.875,11.124,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
131,180,180,0,2,706,13.05,13.03,6,1,PbSe,5,5,46.875,22.218,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
132,180,180,0,5,249,13.99,11.86,6,1,PbSe,5,5,46.875,22.218,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
133,180,180,0,10,2600,13.95,11.14,6,1,PbSe,5,5,46.875,22.218,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
134,180,180,0,20,1395,15.05,13.49,6,1,PbSe,5,5,46.875,22.218,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
135,180,180,0,40,3712,16.04,15.71,6,1,PbSe,5,5,46.875,22.218,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
136,180,180,0,60,2832,17.41,18.7,6,1,PbSe,5,5,46.875,22.218,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
137,180,180,0,2,1225,11.32,13.7,6,1,PbSe,5,5,46.875,27.78,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
138,180,180,0,5,1053,13.22,11.16,6,1,PbSe,5,5,46.875,27.78,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
139,180,180,0,10,962,13.24,10.91,6,1,PbSe,5,5,46.875,27.78,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
140,180,180,0,20,832,14.38,14.5,6,1,PbSe,5,5,46.875,27.78,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
141,180,180,0,40,343,13.6,14.33,6,1,PbSe,5,5,46.875,27.78,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
142,180,180,0,60,817,15.13,18.02,6,1,PbSe,5,5,46.875,27.78,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
143,180,180,0,2,805,14.41,17.61,6,1,PbSe,5,5,46.875,66.653,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
144,180,180,0,5,288,17.64,10.53,6,1,PbSe,5,5,46.875,66.653,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
145,180,180,0,10,305,18.87,8.7,6,1,PbSe,5,5,46.875,66.653,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
146,180,180,0,20,223,18.18,12.28,6,1,PbSe,5,5,46.875,66.653,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
147,180,180,0,40,466,19.64,11.52,6,1,PbSe,5,5,46.875,66.653,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
148,180,180,0,60,148,18.91,12.44,6,1,PbSe,5,5,46.875,66.653,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
149,160,160,0,5,3252,7.97,6.16,9,1,PbSe,1.5,1.5,93.75,1.52,1.682,6.68,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
150,160,160,0,5,1986,12.55,12.97,6,1,PbSe,5,5,78.125,5.015,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
151,160,160,0,5,1042,9.15,34.81,6,1,PbSe,5,5,31.25,5.015,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
152,160,160,0,5,1964,12.05,9.62,6,1,PbSe,5,5,22.34375,5.015,5.605,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
153,180,180,0,3,59,15.65,31.33,6,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
154,180,180,0,5,139,20.2,23.61,6,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
155,180,180,0,10,865,27.6,19.72,6,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
156,180,180,0,20,324,37.02,21.74,3,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
157,180,180,0,40,179,48.34,23.61,3,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
158,180,180,0,60,619,49.52,17.67,8,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
159,160,160,0,5,3457,7.74,8.48,9,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
160,160,160,0,10,10353,9.58,6.22,9,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
161,160,160,0,20,1585,11.05,13.82,9,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
162,160,160,0,40,3054,14.39,21.69,9,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
163,160,160,0,60,12582,14.47,19.88,9,1,PbSe,5,1.25,46.875,5.015,1.401,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
164,160,160,0,5,1858,9.6,5.04,9,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
165,160,160,0,10,1591,10.06,10.33,9,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
166,160,160,0,20,1945,11.17,19.12,9,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
167,160,160,0,40,5001,13.46,20.66,9,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
168,160,160,0,60,2820,14.67,24.41,9,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
169,180,180,0,2,1776,14.08,15.14,6,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
170,180,180,0,5,3597,17.82,8.99,6,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
171,180,180,0,10,2777,21.58,9.17,6,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
172,180,180,0,20,931,28.06,10.01,3,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
173,180,180,0,40,1856,33.89,16.89,8,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
174,180,180,0,60,363,38.32,11.54,8,1,PbSe,5,2.5,46.875,5.015,2.803,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
175,180,180,0,2,59,14.22,19.76,6,1,PbSe,5,3.32,46.875,5.015,3.722,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
176,180,180,0,5,1558,19.83,14.05,6,1,PbSe,5,3.32,46.875,5.015,3.722,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
177,180,180,0,10,2221,26.42,13.25,8,1,PbSe,5,3.32,46.875,5.015,3.722,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
178,180,180,0,20,780,36.54,15.54,8,1,PbSe,5,3.32,46.875,5.015,3.722,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
179,180,180,0,40,1004,41.19,16.59,8,1,PbSe,5,3.32,46.875,5.015,3.722,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
180,180,180,0,60,325,42.91,13.64,8,1,PbSe,5,3.32,46.875,5.015,3.722,22.214,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
181,180,180,0,2,527,16.65,12.77,6,1,PbSe,4,6,37.5,4.012,6.726,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
182,180,180,0,5,693,20.67,10.25,3,1,PbSe,4,6,37.5,4.012,6.726,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
183,180,180,0,10,603,25.95,14.13,3,1,PbSe,4,6,37.5,4.012,6.726,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
184,180,180,0,20,2508,36.07,37.43,8,1,PbSe,4,6,37.5,4.012,6.726,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
185,180,180,0,40,1144,37.25,15.58,8,1,PbSe,4,6,37.5,4.012,6.726,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
186,180,180,0,60,2403,37.99,17.38,8,1,PbSe,4,6,37.5,4.012,6.726,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
187,180,180,0,2,592,15.65,13.11,6,1,PbSe,4,8,37.5,4.012,8.968,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
188,180,180,0,5,549,20.19,12.27,3,1,PbSe,4,8,37.5,4.012,8.968,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
189,180,180,0,10,1393,24.11,15.54,3,1,PbSe,4,8,37.5,4.012,8.968,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
190,180,180,0,20,1966,28.18,14.73,8,1,PbSe,4,8,37.5,4.012,8.968,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
191,180,180,0,40,2690,33.6,18.5,8,1,PbSe,4,8,37.5,4.012,8.968,17.771,0,0,0,0,0,0,0,PbO,Se,ODE,OLA,TOP,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
