ID,Temperature1,Temperature2,Speed,Time,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,Y1,Y2,Y3,Num,scaleplate
51,160,160,0,10,1,PbSe,5,PbO,5,Se,15.625,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.54,16.79,sphere,3530,0.510204082
52,160,160,0,20,1,PbSe,5,PbO,5,Se,15.625,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.88,15.98,rhombus,5106,0.510204082
53,160,160,0,40,1,PbSe,5,PbO,5,Se,15.625,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.36,17.37,sphere,3165,0.510204082
54,160,160,0,60,1,PbSe,5,PbO,5,Se,15.625,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.63,20.25,sphere,3747,0.405313958
55,160,160,0,90,1,PbSe,5,PbO,5,Se,15.625,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.81,23.24,cube,4870,0.510204082
56,160,160,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,33.336,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.74,8.8,sphere,4756,0.215517241
57,160,160,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,33.336,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.08,7.75,sphere,4074,0.215517241
58,160,160,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,33.336,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.61,6.86,sphere,2283,0.215517241
59,160,160,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,33.336,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.33,7.09,sphere,2043,0.215517241
60,160,160,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,33.336,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.04,6.88,sphere,1125,0.215517241
61,160,160,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,33.336,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.57,10.16,sphere,561,0.215517241
62,160,160,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,44.459,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.65,13.34,sphere,739,0.429184549
63,160,160,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,44.459,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.35,8.48,sphere,810,0.215517241
64,160,160,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,44.459,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.01,8.2,sphere,4099,0.429184549
65,160,160,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,44.459,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.02,10.03,sphere,461,0.357962113
66,160,160,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,44.459,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.48,11.84,sphere,5420,0.429184549
67,160,160,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,44.459,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10,11.67,sphere,1992,0.429184549
68,160,160,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.39,8.06,sphere,1307,0.429184549
69,160,160,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.03,7.71,sphere,5941,0.429184549
70,160,160,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.46,9.94,sphere,1975,0.429184549
71,160,160,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.55,6.72,sphere,33,0.85106383
72,160,160,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.21,9.39,sphere,951,0.85106383
73,160,160,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.37,10.94,sphere,4263,0.85106383
74,180,180,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.14,9.59,sphere,1195,0.510204082
75,180,180,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.79,11.05,sphere,2870,0.510204082
76,180,180,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.68,15.1,sphere,734,0.510204082
77,180,180,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.53,19.09,cube,690,0.510204082
78,180,180,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.85,18.87,cube,1148,0.510204082
79,180,180,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,5.015,OLA,5.605,TOP,66.673,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.45,25.26,cube,1341,0.510204082
80,160,160,0,10,1,PbSe,0.25,PbCl2,0.25,Se,31.25,ODE,12.157,OLA,0.28,TOP,3.151,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.28,13.17,cube,3313,0.259067358
81,140,140,0,5,1,PbSe,3,PbCl2,3,Se,72.1875,ODE,3.009,OLA,3.363,TOP,13.328,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.23,4.74,sphere,5147,0.137931034
82,160,160,0,5,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.54,12.14,sphere,569,0.510204082
83,160,160,0,10,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.18,9.61,sphere,1079,0.510204082
84,160,160,0,20,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.97,9.13,sphere,829,0.510204082
85,160,160,0,40,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.37,9.47,sphere,1293,0.510204082
86,160,160,0,60,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.98,10.01,sphere,3613,0.510204082
87,140,140,0,5,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.43,20.67,sphere,2060,0.510204082
88,140,140,0,10,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.69,25.1,sphere,2397,0.510204082
89,140,140,0,20,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.82,26.97,sphere,2826,0.510204082
90,140,140,0,40,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.31,27.55,sphere,8079,0.510204082
91,140,140,0,60,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.14,16.38,sphere,665,0.510204082
92,160,160,0,5,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,54.47,60.17,sphere,20,0.961538462
93,160,160,0,10,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.89,10.03,sphere,40,0.961538462
94,160,160,0,20,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.84,12.84,sphere,137,0.961538462
95,160,160,0,40,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.53,18.8,sphere,511,0.799263955
96,160,160,0,60,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.28,20.71,sphere,416,0.961538462
97,180,180,0,5,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.98,18.7,cube,1203,0.510204082
98,180,180,0,10,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.05,18.51,cube,751,0.510204082
99,180,180,0,20,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,24.54,28.2,cube,1016,0.961538462
100,180,180,0,40,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,27.72,34.11,cube,807,0.961538462
101,180,180,0,60,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,26,27.16,cube,976,0.961538462
102,200,200,0,5,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.32,9.26,cube,541,0.510204082
103,200,200,0,10,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.72,9.3,cube,1501,0.510204082
104,200,200,0,20,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.62,9,cube,1020,0.510204082
105,200,200,0,40,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.9,9.43,cube,2276,0.961538462
106,200,200,0,60,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,25.8,24.39,cube,1519,0.961538462
107,220,220,0,5,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.84,15.3,cube,1036,0.510204082
108,220,220,0,10,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,22.86,12.74,cube,971,0.961538462
109,220,220,0,20,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,23.74,17.45,cube,586,0.961538462
110,220,220,0,40,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,24.35,21.16,cube,626,0.961538462
111,220,220,0,60,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.13,23.29,cube,5369,0.961538462
112,240,240,0,5,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,22.57,19.16,cube,568,0.961538462
113,240,240,0,10,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,22.89,17.62,cube,540,0.961538462
114,240,240,0,20,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,23.98,23.69,cube,326,0.961538462
115,240,240,0,40,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.03,16.65,cube,1676,0.961538462
116,240,240,0,60,1,PbSe,5,PbCl2,5,Se,15.625,ODE,83.339,OLA,5.605,TOP,11.091,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.84,20.7,cube,5465,0.961538462
117,160,160,0,40,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,20.445,OCTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.03,12.4,sphere,279,0.510204082
118,160,160,0,60,1,PbSe,5,PbCl2,5,Se,120.3125,ODE,5.015,OLA,5.605,TOP,20.445,OCTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.96,27.35,sphere,24,0.961538462
119,180,180,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.56,11.18,rhombus,788,0.215517241
120,180,180,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,21.08,13.47,rhombus,560,0.215517241
121,180,180,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,26.5,14.42,four-pointed star,1776,0.504069132
122,180,180,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,31.23,12.45,four-pointed star,3399,0.697656033
123,180,180,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,36.69,14.31,six-pointed star,1457,0.555988628
124,180,180,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,39.11,19.65,six-pointed star,421,0.429184549
125,180,180,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,11.124,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.93,15.89,rhombus,565,0.215517241
126,180,180,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,11.124,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.88,13.64,four-pointed star,461,0.215517241
127,180,180,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,11.124,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,28.81,16.1,four-pointed star,512,0.518
128,180,180,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,11.124,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,31.14,16.36,four-pointed star,1790,0.597987808
129,180,180,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,11.124,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,38.8,18.04,four-pointed star,792,0.548730235
130,180,180,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,11.124,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,40.4,15.46,six-pointed star,906,1.015228426
131,180,180,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,22.218,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.05,13.03,rhombus,706,0.253672778
132,180,180,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,22.218,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.99,11.86,rhombus,249,0.215517241
133,180,180,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,22.218,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.95,11.14,rhombus,2600,0.429184549
134,180,180,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,22.218,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.05,13.49,rhombus,1395,0.429184549
135,180,180,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,22.218,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,16.04,15.71,rhombus,3712,0.429184549
136,180,180,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,22.218,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.41,18.7,rhombus,2832,0.429184549
137,180,180,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,27.78,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.32,13.7,rhombus,1225,0.429184549
138,180,180,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,27.78,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.22,11.16,rhombus,1053,0.340156504
139,180,180,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,27.78,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.24,10.91,rhombus,962,0.429184549
140,180,180,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,27.78,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.38,14.5,rhombus,832,0.429184549
141,180,180,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,27.78,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.6,14.33,rhombus,343,0.215517241
142,180,180,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,27.78,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.13,18.02,rhombus,817,0.215517241
143,180,180,0,2,1,PbSe,5,PbO,5,Se,46.875,ODE,66.653,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.41,17.61,rhombus,805,0.429184549
144,180,180,0,5,1,PbSe,5,PbO,5,Se,46.875,ODE,66.653,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.64,10.53,rhombus,288,0.429184549
145,180,180,0,10,1,PbSe,5,PbO,5,Se,46.875,ODE,66.653,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.87,8.7,rhombus,305,0.429184549
146,180,180,0,20,1,PbSe,5,PbO,5,Se,46.875,ODE,66.653,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.18,12.28,rhombus,223,0.429184549
147,180,180,0,40,1,PbSe,5,PbO,5,Se,46.875,ODE,66.653,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.64,11.52,rhombus,466,0.429184549
148,180,180,0,60,1,PbSe,5,PbO,5,Se,46.875,ODE,66.653,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.91,12.44,rhombus,148,0.429184549
149,160,160,0,5,1,PbSe,1.5,PbO,1.5,Se,93.75,ODE,1.52,OLA,1.682,TOP,6.68,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.97,6.16,sphere,3252,0.215517241
150,160,160,0,5,1,PbSe,5,PbO,5,Se,78.125,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.55,12.97,rhombus,1986,0.203237512
151,160,160,0,5,1,PbSe,5,PbO,5,Se,31.25,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.15,34.81,rhombus,1042,0.215517241
152,160,160,0,5,1,PbSe,5,PbO,5,Se,22.34375,ODE,5.015,OLA,5.605,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.05,9.62,rhombus,1964,0.215517241
153,180,180,0,3,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.65,31.33,rhombus,59,0.215517241
154,180,180,0,5,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.2,23.61,rhombus,139,0.215517241
155,180,180,0,10,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,27.6,19.72,rhombus,865,1.015228426
156,180,180,0,20,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,37.02,21.74,four-pointed star,324,1.015228426
157,180,180,0,40,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,48.34,23.61,four-pointed star,179,0.85106383
158,180,180,0,60,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,49.52,17.67,six-pointed star,619,1.015228426
159,160,160,0,5,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.74,8.48,sphere,3457,0.510204082
160,160,160,0,10,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.58,6.22,sphere,10353,0.510204082
161,160,160,0,20,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.05,13.82,sphere,1585,0.261780105
162,160,160,0,40,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.39,21.69,sphere,3054,0.510204082
163,160,160,0,60,1,PbSe,5,PbO,1.25,Se,46.875,ODE,5.015,OLA,1.401,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.47,19.88,sphere,12582,0.510204082
164,160,160,0,5,1,PbSe,5,PbO,2.5,Se,46.875,ODE,5.015,OLA,2.803,TOP,22.214,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.6,5.04,sphere,1858,0.261780105
