ID,Temperature1,Temperature2,Speed,Time,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,H1,I1,J1,K1,L1,M1,G2,H2,I2,J2,K2,L2,M2,Y1,Shape,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,50,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.44757,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,52,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.733843,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,54,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.001709,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,56,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.208021,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,58,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.475523,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,60,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.697973,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,62,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.884583,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,64,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.044674,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,66,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.18213,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,68,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.299522,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,70,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.397427,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,72,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.479439,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,74,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.554556,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,76,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.631187,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,78,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.708977,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,80,OLA,6.7,TOP,21,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.781485,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,0,PlaceHolder,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.596474,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,2,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,8.498193,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,4,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,11.221903,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,6,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,11.008529,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,8,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.90157,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,10,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.68336,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,12,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.092297,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,14,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.686997,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,16,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.449565,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,18,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.194409,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,20,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.895459,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,22,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.585651,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,24,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.345607,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,26,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.24597,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,28,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.16106,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,30,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.773007,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,32,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.493515,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,34,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.377553,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,36,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.4465065,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,38,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.706948,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,40,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.062712,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,42,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.105893,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,44,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.669061,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,46,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.945655,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,48,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.134033,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,50,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.347681,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,52,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.622766,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,54,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.869062,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,56,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.106081,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,58,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.369946,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,60,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.591131,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,62,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.770653,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,64,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.921854,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,66,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.058847,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,68,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.169527,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,70,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.266464,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,72,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.35657,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,74,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.437948,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,76,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.51747,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,78,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.597456,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,80,OLA,6.7,TOP,23,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.669504,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,0,PlaceHolder,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,11.944381,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,2,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,8.5458355,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,4,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,11.221121,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,6,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,11.716744,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,8,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.935283,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,10,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.943461,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,12,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.20224,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,14,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.878707,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,16,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.697747,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,18,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.495212,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,20,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.250622,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,22,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.006511,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,24,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.83283,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,26,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.658649,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,28,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.206388,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,30,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.756472,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,32,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.438984,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,34,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.246465,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,36,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.225093,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,38,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.443819,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,40,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.240981,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,42,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,14.735947,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,44,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.598912,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,46,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,15.878394,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,48,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.019787,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,50,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.13232,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,52,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.364801,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,54,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.591682,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,56,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,16.90859,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,58,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.201672,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,60,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.462374,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,62,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.68115,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,64,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.837393,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,66,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,17.966501,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,68,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.065805,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,70,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.145668,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,72,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.216267,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,74,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.289234,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,76,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.363707,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,78,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.429451,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,80,OLA,6.7,TOP,25,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,18.492268,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,0,PlaceHolder,6.7,TOP,27,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,10.064369,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,2,OLA,6.7,TOP,27,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,8.762434,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,4,OLA,6.7,TOP,27,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,11.062388,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,6,OLA,6.7,TOP,27,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.121991,1,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,8,OLA,6.7,TOP,27,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,12.886381,2,
1,180,180,0,20,1,PbSe,4,PbO,6,Se,37.5,ODE,10,OLA,6.7,TOP,27,OA,0,0,0,0,0,0,0,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,13.410192,2,
